"ID","Site","SystemID","FID","System No","CSL ID","Finding ID","Finding Description","Priority ID","Priority","CAPA ID","CAPA Description","Modified","Created","Created By","Modified By"
"2352","KAN","KAN-LAS_027","KAN-LAS_027-S3-4-1","LAS_027","Liquilaz-2","S3","PW security features: 10 failed attempt, 8 char, 90 days, 15 autologoff","4","LOW","1","Configure secondary security features according to relevant SOP and good practices","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2353","KAN","KAN-LAS_027","KAN-LAS_027-S4-3-2","LAS_027","Liquilaz-2","S4","No User creation/ disabling forms or user list","3","MODERATE","2","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2354","KAN","KAN-LAS_027","KAN-LAS_027-T3-3-4","LAS_027","Liquilaz-2","T3","No ATR In place","3","MODERATE","4","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2355","KAN","KAN-LAS_027","KAN-LAS_027-VD2-3-5","LAS_027","Liquilaz-2","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","5","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2356","KAN","KAN-LAS_028","KAN-LAS_028-S4-3-1","LAS_028","Maldi-2","S4","No Official User List is in place","3","MODERATE","1","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2357","KAN","KAN-LAS_028","KAN-LAS_028-T1-3-2","LAS_028","Maldi-2","T1","Audit Trail is not complete since the old/new value or reason for change or information for relevant operations are not included","3","MODERATE","2","Implement a paper based management in case of Audit Trail not fully compliant (i.e. old&new values or reason for change are not recorded)","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2358","KAN","KAN-LAS_028","KAN-LAS_028-T3-3-3","LAS_028","Maldi-2","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","3","MODERATE","3","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2359","KAN","KAN-LAS_028","KAN-LAS_028-VD2-3-4","LAS_028","Maldi-2","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","4","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2360","KAN","KAN-LAS_031","KAN-LAS_031-S2-3-1","LAS_031","Nexus-1","S2","Only two user profiles are present user and administrator. But can be configured for each user different user profiles.","3","MODERATE","1","Configure at least 3 user groups with a proper segregation of duties","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2361","KAN","KAN-LAS_031","KAN-LAS_031-S3-4-2","LAS_031","Nexus-1","S3","Only password expiry, auto log off and Password history can be configured by the software.
However, password history is disabled.","4","LOW","2","Configure secondary security features according to relevant SOP and good practices","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2362","KAN","KAN-LAS_031","KAN-LAS_031-S4-3-3","LAS_031","Nexus-1","S4","No Official User List is in place","3","MODERATE","3","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2363","KAN","KAN-LAS_031","KAN-LAS_031-T3-3-5","LAS_031","Nexus-1","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","3","MODERATE","5","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2364","KAN","KAN-LAS_031","KAN-LAS_031-VD2-3-6","LAS_031","Nexus-1","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","6","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2365","KAN","KAN-LAS_032","KAN-LAS_032-S2-3-1","LAS_032","Nexus-2","S2","Only two user profiles are present user and administrator. But can be configured for each user different user profiles.","3","MODERATE","1","Configure at least 3 user groups with a proper segregation of duties","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2366","KAN","KAN-LAS_032","KAN-LAS_032-S3-4-2","LAS_032","Nexus-2","S3","Only password expiry, auto log off and Password history can be configured by the software.
However, password history is disabled.","4","LOW","2","Configure secondary security features according to relevant SOP and good practices","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2367","KAN","KAN-LAS_032","KAN-LAS_032-S4-3-3","LAS_032","Nexus-2","S4","No Official User List is in place","3","MODERATE","3","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2368","KAN","KAN-LAS_032","KAN-LAS_032-T3-3-5","LAS_032","Nexus-2","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","3","MODERATE","5","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2369","KAN","KAN-LAS_032","KAN-LAS_032-VD2-3-6","LAS_032","Nexus-2","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","6","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2370","KAN","KAN-LAS_033","KAN-LAS_033-S2-3-2","LAS_033","PMS-4","S2","only admin account present. Users don't login to the system","3","MODERATE","2","Configure at least 3 user groups with a proper segregation of duties","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2371","KAN","KAN-LAS_033","KAN-LAS_033-S3-4-3","LAS_033","PMS-4","S3","PW Policies not visible","4","LOW","3","Configure secondary security features according to relevant SOP and good practices","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2372","KAN","KAN-LAS_033","KAN-LAS_033-S4-3-4","LAS_033","PMS-4","S4","No User List in present","3","MODERATE","4","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2373","KAN","KAN-LAS_033","KAN-LAS_033-T1-3-6","LAS_033","PMS-4","T1","Audit Trail: old and new value is not stored","3","MODERATE","6","Implement a paper based management in case of Audit Trail not fully compliant (i.e. old&new values or reason for change are not recorded)","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2374","KAN","KAN-LAS_033","KAN-LAS_033-T4-3-8","LAS_033","PMS-4","T4","Missing User name details in the report","3","MODERATE","8","Verify that reports can be configured to include the user name details","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2375","KAN","KAN-LAS_033","KAN-LAS_033-VD2-3-9","LAS_033","PMS-4","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","9","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2376","KAN","KAN-LAS_034","KAN-LAS_034-I4-3-2","LAS_034","PMS-5","I4","Data is stored in instrument first and then moved to PC","3","MODERATE","2","Investigate the capability of SW to autosave data and enable autosave function if possible","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2377","KAN","KAN-LAS_034","KAN-LAS_034-S4-4-1","LAS_034","PMS-5","S4","No User creation/ disabling forms or user list","4","LOW","1","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2378","KAN","KAN-LAS_034","KAN-LAS_034-T2-3-3","LAS_034","PMS-5","T2","Time Zone not protected","3","MODERATE","3","Configure Time Zone protection via Windows policy and assigning modification privileges only to authorized users","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2379","KAN","KAN-LAS_034","KAN-LAS_034-T3-4-4","LAS_034","PMS-5","T3","ATR not performed","4","LOW","4","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2380","KAN","KAN-LAS_034","KAN-LAS_034-VD2-4-5","LAS_034","PMS-5","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","4","LOW","5","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2381","KAN","KAN-LAS_035","KAN-LAS_035-I2I3I4-3-4","LAS_035","Polarimeter-3","I2I3I4","Data protection is available for the folder where data is saved in the Limsbridge PC. Autosave (transfer of data from Polarimeter instrument to Limsbridge PC) is configured. However, the autosave folder can be changed by any user to outside the data protected folders and autosave can be deactivated. Hence, data can be deleted and modified without any traceability. The data includes measurement data, check data and audit trail data.
Autosave functionality in the Polarimeter HMI is configured.","3","MODERATE","4","Remove the possibility to deactivate autosave functionality and to change the autosave location in Limsbridge PC","1/23/2024 5:21 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Karothia, Rajeev US/GLB EXT"
"2382","KAN","KAN-LAS_035","KAN-LAS_035-S1S2-3-1","LAS_035","Polarimeter-3","S1S2","Polarimeter HMI does have unique personal accounts and five user groups with proper segregation of duties. However, the Limsbridge system does not have any user access management. Logon to PC of Limsbridge SW is through auto login.","3","MODERATE","1","Implement a paper based management of system access (user access log) or use individual domain ID to login into PC","1/23/2024 5:50 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2383","KAN","KAN-LAS_035","KAN-LAS_035-S3-5-2","LAS_035","Polarimeter-3","S3","For polarimeter HMI, configuration of minimum password length is set as 6 whereas password expiry is set as 365 days","5","MINIMUM","2","Configure secondary security features according to relevant SOP and good practices","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2384","KAN","KAN-LAS_035","KAN-LAS_035-S4-4-3","LAS_035","Polarimeter-3","S4","No Official User List is in place","4","LOW","3","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2385","KAN","KAN-LAS_035","KAN-LAS_035-T1-4-5","LAS_035","Polarimeter-3","T1","Audit trail functionality of the Polarimeter HMI is available. However, for Limsbridge audit trail is not available. Moreover, all audit trail data is transferred from Polarimeter HMI to the limsbridge PC and audit trail can be deleted.","4","LOW","5","Implement Audit Trail functionality within the Limsbridge PC or implement a paper based management in case of Audit Trail not fully compliant","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2386","KAN","KAN-LAS_035","KAN-LAS_035-T3-4-6","LAS_035","Polarimeter-3","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","4","LOW","6","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2387","KAN","KAN-LAS_035","KAN-LAS_035-VD2-4-7","LAS_035","Polarimeter-3","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","4","LOW","7","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2388","KAN","KAN-LAS_036","KAN-LAS_036-S2-3-1","LAS_036","Spec-5","S2","2 user groups - admin and user","3","MODERATE","1","Configure at least 3 user groups with a proper segregation of duties","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2389","KAN","KAN-LAS_036","KAN-LAS_036-S3-4-2","LAS_036","Spec-5","S3","8 char, 90 days, 30 mins inactivity 1 PW history, PW expiration for admin inactive","4","LOW","2","Configure secondary security features according to relevant SOP and good practices","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2390","KAN","KAN-LAS_036","KAN-LAS_036-S4-3-3","LAS_036","Spec-5","S4","No User List is present","3","MODERATE","3","Issue a User List that is coherent and aligned with the users configured in the system. Moreover verify that no generic or obsolete account is available","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2391","KAN","KAN-LAS_036","KAN-LAS_036-T3-3-4","LAS_036","Spec-5","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","3","MODERATE","4","Implement an Audit Trail Review process","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"2392","KAN","KAN-LAS_036","KAN-LAS_036-VD2-3-5","LAS_036","Spec-5","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","5","Issue the missing documentation or perform the missing tests","9/20/2023 11:07 AM","9/20/2023 11:07 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
