"ID","Site","SystemID","System No","CSL ID","Risk Level","Product","Plant","Business Unit","Control SW + Version","Controlled Equipment","Remediation Due Date","Modified","Created","Created By","Modified By"
"611","KAN","KAN-PCS_152","PCS_152","300-HMI-LYO101","HIGH",,"NA","Fill Finish","SCADA - iFix v4.5","Lyophilizers",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"612","KAN","KAN-PCS_087","PCS_087","500-HMI-TOC101","HIGH",,"NA","Utilities","FTView SE v8.00.00","Site water monitoring HMI in the Control Room",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"613","KAN","KAN-PCS_151","PCS_151","N/A","HIGH",,"NA","Fractionation","PCS7 v9.10
Opcenter v6.2","B33 process equipment and utilities",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"614","KAN","KAN-PCS_157","PCS_157","N/A","HIGH",,"NA","N/A","PASX v2","Multi Equipment",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"615","KAN","KAN-PCS_038","PCS_038","310-OIT-B16NVFM-GloveTester102","HIGH",,"NA","Fill Finish","Globe Test System WLAN v3.5.1501","Vial Filling Machine Glove integrity tester (Wireless)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"616","KAN","KAN-PCS_041","PCS_041","310-OIT-B16NVFLFILLER101","HIGH",,"NA","Fill Finish","Allen-Bradley PanelView Plus 1500 v5","B16N Optima Vial Filling Line Filler OIT at Line (West)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"617","KAN","KAN-PCS_044","PCS_044","310-HMI-RPAST01","HIGH",,"NA","Fill Finish","Windows Server 2012 / iFix v5.8","Rotatory Pasteirizer 1 (10074211)
Rotatory Pasteirizer 2 (10074212)
Rotatory Pasteirizer 3 (10074213)
Rotatory Pasteirizer 4 (10074214)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"618","KAN","KAN-LAS_017","LAS_017","FTIR-2","MEDIUM",,"NA","Quality Control","Omnic 8 v8.1.11","IR Instrument  (Asset No. QCC-00332)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"619","KAN","KAN-LAS_027","LAS_027","Liquilaz-2","MEDIUM",,"NA","Quality Control","Sample Site Pharma v4.1 sp1","Liquid particle counter QC-01218",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"620","KAN","KAN-LAS_031","LAS_031","Nexus-1","MEDIUM",,"NA","Quality Control","Endosafe Nexus Software v2.6.1 sp1
Endoscan V v5.5.5","Autosampler (QC-01634)
MCS reader (QC-01633)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"621","KAN","KAN-LAS_032","LAS_032","Nexus-2","MEDIUM",,"NA","Quality Control","Endosafe Nexus Software v2.6.1 sp1
Endoscan V v5.5.5","Autosampler (QC-01636)
MCS reader (QC-01635)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"622","KAN","KAN-LAS_033","LAS_033","PMS-4","MEDIUM",,"NA","Quality Control","Facility Net v3.3 Sp4","Particle measuring systems (Isolators) (IT1109)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"623","KAN","KAN-LAS_039","LAS_039","Titrando-5","HIGH",,"NA","Quality Control","Tiamo v2.5 (116)","ISE Titrator QC-01355",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"624","KAN","KAN-LAS_040","LAS_040","Titrator-4","HIGH",,"NA","Quality Control","Tiamo v2.5 (116)","Titrator QC-01358",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"625","KAN","KAN-LAS_042","LAS_042","TOC-10","MEDIUM",,"NA","Quality Control","DataPro2 v1.09 Rev004","TOC analyzer Asset No. QC-01529
Auto Sampler Asset No. QC-01530",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"626","KAN","KAN-LAS_043","LAS_043","TOC-8","MEDIUM",,"NA","Quality Control","DataPro2 v1.09 Rev004","TOC analyzer Asset No. QC-01525
Auto Sampler Asset No. QC-0156",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"627","KAN","KAN-LAS_044","LAS_044","TOC-9","MEDIUM",,"NA","Quality Control","DataPro2 v1.09 Rev004","TOC analyzer Asset No. QC-01527
Auto Sampler Asset No. QC-01528",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"628","KAN","KAN-LAS_046","LAS_046","Versamax-3","MEDIUM",,"NA","Quality Control","Softmax Pro v5.4.2.005","Plate reader QCB-00681",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"629","KAN","KAN-LAS_050","LAS_050","Wilco-1","MEDIUM","NA","NA","Quality Control","Wilop  v13.0006","Leak tester (Bottles) (Asset No. QC-01115)","6/30/2025","5/23/2024 5:19 PM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Sharma, Yash US/KAN EXT"
"630","KAN","KAN-LAS_074","LAS_074","QCB-00676","MEDIUM",,"NA","Quality Control","Anton Paar v 2.93.10988","Density Meter (QC-01428)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"631","KAN","KAN-LAS_075","LAS_075","QCM-00579","MEDIUM",,"NA","Quality Control","Anton Paar v 2.41.53892","Density Meter (QCC-00338)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"632","KAN","KAN-LAS_091","LAS_091","QC-01616","MEDIUM",,"NA","Quality Control","Mettler Toledo Firmware v4.3.0","pH and conductivity meter",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"633","KAN","KAN-PCS_006","PCS_006","180-HMI-KCET102","HIGH",,"NA","Bulk","iFix v5.5 + Historian","B21S Albumin and B16 IFIX Server
Slurry Tanks, CIP SIP, except parts washer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"634","KAN","KAN-PCS_013","PCS_013","145-HMI-BER101","HIGH",,"NA","Bulk","FTView SE v8.10.00","VS-18-001, VS-18-002, VS-18-003, VS-18-004, VS-18-013, VS-18-010, VS-18-009,
F-18-001, Resin swell, Socks unloading, Column wash, Column elution, CIP Skid CIP101, Floor scale FS101, Heat Skid HE101",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"635","KAN","KAN-PCS_014","PCS_014","145-HMI-BER201","HIGH",,"NA","Bulk","FTView SE v9.00","VS38015, VS38016, VS38017, VS38018, VS38019, VS38020, VS38001, VS38002, VS38003, VS38004, VS38005, TL-VS38001, TL-VS38002, TL-VS38003, TL-VS38004, TL-VS38005, VS38006, VS38007, VS38008, VS38009 VS38010, US-38-023, US-38-021, US-38-022, US-38-024, US-38-025, VS38011, VS38012, VS38013, VS38014, US-38-006, US-38-00, 
FP-38001, FP-38002, CIP-38-001, CIP-38-002, CIP-38-003, TCU-1, TCU-2, TCU-3, TCU-4, TCU-5, TCU-6",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"636","KAN","KAN-PCS_073","PCS_073","430_TTS_PP309","HIGH",,"NA","Packaging","OP300","Line 3 Line Master",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"637","KAN","KAN-PCS_079","PCS_079","440_TTS_PP409","HIGH",,"NA","Packaging","OP300","Line 4 Line Master",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"638","KAN","KAN-PCS_085","PCS_085","450_TTS_PP509","HIGH",,"NA","Packaging","OP300","Line 5 Line Master",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"639","KAN","KAN-LAS_005","LAS_005","BCS-1","MEDIUM",,"NA","Quality Control","BCSXP  v1.2","Coagulizer QCB -00686",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"640","KAN","KAN-LAS_007","LAS_007","BCS-3","MEDIUM",,"NA","Quality Control","BCSXP  v1.1","Coagulizer QC-01292",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"641","KAN","KAN-LAS_008","LAS_008","BCS-4","MEDIUM",,"NA","Quality Control","BCSXP  v1.1","Coagulizer QC-01364",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"642","KAN","KAN-LAS_030","LAS_030","Neph-1","HIGH","NA","NA","Quality Control","Siemens BNII Software v2.6","Nephelometer (Asset No. QC-012111)","12/31/2024","9/30/2024 10:04 PM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Sharma, Yash US/KAN EXT"
"643","KAN","KAN-LAS_009","LAS_009","BCS-5","MEDIUM",,"NA","Quality Control","BCSXP  v1.1","Coagulizer QC-01365",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"644","KAN","KAN-LAS_028","LAS_028","Maldi-2","MEDIUM",,"NA","Quality Control","MALDI Biotyper RTC v4.0 (11)","Microbial identification system QC-01224",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"645","KAN","KAN-LAS_034","LAS_034","PMS-5","LOW",,"NA","Quality Control","Data Analyse v2.1.0.25078","Particle measuring systems (EM sampling) (BT16047)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"646","KAN","KAN-LAS_035","LAS_035","Polarimeter-3","LOW",,"NA","Quality Control","LimsBridge v3.40.1244.105","Polarimeter (Asset No. QC-01579)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"647","KAN","KAN-LAS_036","LAS_036","Spec-5","MEDIUM",,"NA","Quality Control","Cary Win UV suite v4.20 (468)","Spectrophotometer QC-01259",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"648","KAN","KAN-LAS_037","LAS_037","Spec-6","MEDIUM",,"NA","Quality Control","Cary Win UV suite v4.20 (468)","Spectrophotometer QC-01260",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"649","KAN","KAN-LAS_051","LAS_051","Wireless GT-1","LOW",,"NA","Quality Control","Wireless GT v1.0.1","Glove testers (Isolators) (QC-01647, QC-01200)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"650","KAN","KAN-LAS_052","LAS_052","Z- MET-One","LOW",,"NA","Quality Control","(BAT Download)","Particle counters (EM Sampling) QC-01312, QC-01313, QC-01314",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"651","KAN","KAN-LAS_054","LAS_054","Z-Microscope QC-01472 & 01473","LOW",,"NA","Quality Control","Leica App Suite v3.4.0 (272)","Microscope (Asset No. QC-01472, QC-01473)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"652","KAN","KAN-LAS_056","LAS_056","Z-Rapid-1","LOW",,"NA","Quality Control","Milliflex Quantum Spot Counter v1.0.0","Fluorescence colony counter QCM-00582",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"653","KAN","KAN-LAS_066","LAS_066","Osmometer - 3","LOW",,"NA","Quality Control","Firmware v3.0"," Osmometer A20 (Asset No. QC-01481)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"654","KAN","KAN-LAS_067","LAS_067","Osmometer - 4","LOW",,"NA","Quality Control","Firmware v3.0","Osmometer A20 (Asset No. QC-01482)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"655","KAN","KAN-LAS_068","LAS_068","Density - 1","LOW",,"NA","Quality Control","Firmware v2.00","pH/Cond Meter Seven Multi (QCC-00295)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"656","KAN","KAN-LAS_069","LAS_069","Density - 3","LOW",,"NA","Quality Control","Firmware v4.30","Balance XP205DR",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"657","KAN","KAN-LAS_070","LAS_070","QC-01521","LOW",,"NA","Quality Control","Firmware v4.11","Balance XS6002S",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"658","KAN","KAN-LAS_071","LAS_071","QC-01522","LOW",,"NA","Quality Control","Firmware v2.11","Balance XPE205DR",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"659","KAN","KAN-LAS_072","LAS_072","QC-01616","LOW",,"NA","Quality Control","Firmware v2.0.204.94","Balance XPR206",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"660","KAN","KAN-LAS_073","LAS_073","10073668","LOW",,"NA","Quality Control","Firmware v2.0.303.2","Balance XPR305D5Q",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"661","KAN","KAN-LAS_076","LAS_076","QCC-00306","LOW",,"NA","Quality Control","Metler Toledo firmware v4.24","Weighing Balance",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"662","KAN","KAN-LAS_078","LAS_078","QCC-00432","LOW",,"NA","Quality Control","Kruss firmware","Refractometer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"663","KAN","KAN-LAS_079","LAS_079","QC-01432","LOW",,"NA","Quality Control","Metler Toledo firmware v2.0.2.33","Weighing Balance",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"664","KAN","KAN-LAS_080","LAS_080","QC-00305","LOW",,"NA","Quality Control","Metler Toledo firmware v4.24","Weighing Balance",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"665","KAN","KAN-LAS_081","LAS_081","QCC-00303","LOW",,"NA","Quality Control","Metler Toledo firmware v4.24","Weighing Balance",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"666","KAN","KAN-LAS_082","LAS_082","QCM-00579","LOW",,"NA","Quality Control","Mettler Toledo Firmware","pH Meter",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"667","KAN","KAN-LAS_085","LAS_085","QCB-00676","LOW",,"NA","Quality Control","Mettler Toledo Firmware","pH Meter",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"668","KAN","KAN-LAS_087","LAS_087","QCB-00698","LOW",,"NA","Quality Control","Mettler Toledo Firmware v4.25","Weighing Balance",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"669","KAN","KAN-LAS_088","LAS_088","QC-01288","LOW",,"NA","Quality Control","Mettler Toledo Firmware v1.1","Weighing Balance",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"670","KAN","KAN-LAS_089","LAS_089","QCC-00282","LOW",,"NA","Quality Control","Mettler Toledo Firmware","Conductivity Meter",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"671","KAN","KAN-LAS_090","LAS_090","QC-00254","LOW",,"NA","Quality Control","Mettler Toledo Firmware","pH and conductivity meter",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"672","KAN","KAN-PCS_001","PCS_001","120-HMI-STER101","LOW",,"NA","Bulk","PanelView Plus 1250 / Firmware","LPPA Getinge Steam Sterilizer - LPAA (1006017)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"673","KAN","KAN-PCS_002","PCS_002","110-OIT-COAG105","LOW",,"NA","Bulk","Allen-Bradley PanelView Plus 1250","Weigh Scale - LPAA (20026271)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"674","KAN","KAN-PCS_003","PCS_003","110-OIT-COAG103","MEDIUM",,"NA","Bulk","Panelview runtime v9.0","Lift 1E - LPAA (20039199)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"675","KAN","KAN-PCS_004","PCS_004","110-OIT-COAG104","MEDIUM",,"NA","Bulk","Panelview runtime v9.0","Lift 2W - LPAA (20039200)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"676","KAN","KAN-PCS_007","PCS_007","150-FTV-API101","HIGH",,"NA","Bulk","FTView SE v11.00","API Main HMI - B21",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"677","KAN","KAN-PCS_008","PCS_008","140-OIT-TOT1","LOW",,"NA","Bulk","PanelView Plus 6 700","TOLTALIZER_WEST - B18 (10107428)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"678","KAN","KAN-PCS_009","PCS_009","140-OIT-TOT2","LOW",,"NA","Bulk","PanelView Plus 6 700","TOLTALIZER_EAST - B18 (20202673)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"679","KAN","KAN-PCS_010","PCS_010","140-OIT-EASTLIFT101","LOW",,"NA","Bulk","PanelView Plus 600","B18 - East lift",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"680","KAN","KAN-PCS_011","PCS_011","140-OIT-WESTLIFT101","LOW",,"NA","Bulk","PanelView Plus 600","B18 - West Lift",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"681","KAN","KAN-PCS_015","PCS_015","300-MMI-CAP002","LOW",,"NA","Fill Finish","Allen-Bradley PanelView 1000","Parenteral Manufacturing R-362 Capper Liquid Capper",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"682","KAN","KAN-PCS_018","PCS_018","300-OIT-INSP101","LOW",,"NA","Fill Finish","Lauer model PCS 090 Topline Mini","B3 Multiple Vial Inspection Machine HMI",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"683","KAN","KAN-PCS_019","PCS_019","300-OIT-INSP102","LOW",,"NA","Fill Finish","Lauer model PCS 090 Topline Mini","B3 Multiple Vial Inspection Machine HMI",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"684","KAN","KAN-PCS_020","PCS_020","300-OIT-STER101","MEDIUM",,"NA","Fill Finish","Allen-Bradley PanelView Plus 1250 v5.1","B3 Getinge Unload side HMI.",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"685","KAN","KAN-PCS_021","PCS_021","300-OIT-STER201","MEDIUM",,"NA","Fill Finish","Allen-Bradley PanelView Plus 1000 v5.1","B3 Belimed Autoclave OIT Load Side Operating Panel",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"686","KAN","KAN-PCS_023","PCS_023","300-OIT-IMAFL101","LOW",,"NA","Fill Finish","TP 900 WinCC Panel v14.0.1","Bldg. 22 IMA Frameloader OIT",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"687","KAN","KAN-PCS_025","PCS_025","300_OIT_COOLSKID101","LOW",,"NA","Fill Finish","PanelView Plus_6 400 v6.1","Bldg. 22 Tunnel Cooling Skid HMI",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"688","KAN","KAN-PCS_026","PCS_026","UTI-130","LOW",,"NA","Fill Finish","OI-Direct 100G-OI1S1R0, Rev. A","Bldg. 2 Pasteurizers’ WFI Tempering Control HMI",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"689","KAN","KAN-PCS_028","PCS_028","300-OIT-STER102","MEDIUM",,"NA","Fill Finish","Allen-Bradley PanelView Plus 1250 v5.1","B3 GetingeLoad side HMI.  ",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"690","KAN","KAN-PCS_030","PCS_030","310-OIT-PWASH102","LOW",,"NA","Fill Finish","Allen-Bradley PanelView Plus 1250 v5","B16N Parts Washer Operator interface clean side",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"691","KAN","KAN-PCS_031","PCS_031","310-OIT-STER103","MEDIUM",,"NA","Fill Finish","Allen-Bradley PanelView Plus 1250 v5","B16N Autoclave Operator interface load",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"692","KAN","KAN-PCS_032","PCS_032","310-OIT-B16NVFLWASHER101","MEDIUM",,"NA","Fill Finish","Allen-Bradley PanelView Plus 700/1000 v5","B16N Optima Vial Filling Line Washer OIT",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"693","KAN","KAN-PCS_033","PCS_033","310-OIT-B16NVFLTUNNEL101","MEDIUM",,"NA","Fill Finish","Allen-Bradley PanelView Plus 700/1000 v5","B16N Optima Vial Filling Line Tunnel OIT",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"694","KAN","KAN-PCS_034","PCS_034","310-OIT-B16NVFLFILLER102","MEDIUM",,"NA","Fill Finish","Allen-Bradley PanelView Plus 1500 v5","B16N Optima Vial Filling Line Filler OIT at Line (East)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"695","KAN","KAN-PCS_035","PCS_035","310-OIT-B16NVFLCAPPER101","MEDIUM",,"NA","Fill Finish","Allen-Bradley PanelView Plus 700/1000 v5","B16N Optima Vial Filling Line Capper OIT at Line",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"696","KAN","KAN-PCS_036","PCS_036","310-SCADA-B16NVFLSCADA101","HIGH",,"NA","Fill Finish","IWindows 2008 R2 / Wonderware v10.1.301","B16N Optima Vial Filling Batch Reporting System (SCADA)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"697","KAN","KAN-PCS_037","PCS_037","310-OIT-PCS1600-1","HIGH",,"NA","Fill Finish","IWindows 2008 R2 / iFix v5.5","B16N Tank System IFIX Controls at the Line",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"698","KAN","KAN-PCS_039","PCS_039","310-OIT-DOSING01","LOW",,"NA","Fill Finish","Allen-Bradley PanelView Plus 1250 v3.15","B26 Rotary Pasteurizer Dosing System HMI",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"699","KAN","KAN-PCS_040","PCS_040","310-OIT-PWASH101","MEDIUM",,"NA","Fill Finish","Allen-Bradley PanelView Plus 1250 v5","B16N Parts Washer  Operator interface unclean side",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"700","KAN","KAN-PCS_042","PCS_042","310-OIT-B16CIP101","MEDIUM",,"NA","Fill Finish","Allen-Bradley PanelView Plus 1250 v5","B16N Sanimatic CIP Skid OIT",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"701","KAN","KAN-PCS_043","PCS_043","310-OIT-PCSN1600","HIGH",,"NA","Fill Finish","IWindows 2008 R2 / iFix v5.5","B16N Tank System IFIX Controls in Tank Alley",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
